date,tox,toxbi,toxpre,cloud,rain,tempc,salc,veluc,velvc,tempf,salf,veluf,velvf,tempd,sald,velud,velvd
12/15/2016,0,0,0,60.46422577,0.244110822,28.861,14169.41667,-96.33333333,-119.8333333,28.942875,14162.17361,-375.9027778,-863.0972222,2.431595238,14675.77778,11.45238095,16.23015873
12/22/2016,0,0,1,73.76780701,0.463778266,28.75264286,14300.35714,-104.0714286,-165.5,29.12243452,14356.7619,-540.547619,-1169.077381,2.419911565,14673.34694,12.6122449,31.39455782
12/29/2016,0,0,1,75.18210602,0.083769796,28.74514286,14359,-12.21428571,-26.92857143,28.71902976,14365.89881,-307.4880952,-754.5357143,2.445673469,14673.4898,7.428571429,11.25170068
1/5/2017,0,0,1,82.76422882,0.715009156,28.30135714,14309.21429,-44.57142857,-167.7857143,28.46014881,14221.77381,-403.577381,-1193.821429,2.44714966,14671.4966,8.836734694,-8.285714286
1/12/2017,0,0,1,80.88926697,0.606955093,28.44978571,14093.5,42.78571429,20.14285714,28.44588095,14147.03571,-43.66666667,-812.7678571,2.496741497,14679.64626,9.136054422,1.217687075
1/19/2017,0.428571429,1,1,82.29283142,0.18601509,28.1975,14216.21429,-140.5714286,-215.6428571,28.41535714,14189.50595,-451.0297619,-1329.190476,2.520632653,14688,-2.108843537,-27.65306122
1/26/2017,1,1,1,83.46424103,0.954525897,27.5815,14267.16667,-138.4166667,-275.4166667,27.96509028,14094.90972,-503.3819444,-1124.791667,2.393920635,14669,0.555555556,-46.85714286
2/2/2017,1,1,0,83.58211517,0.468894708,27.87927778,14106.83333,-156.8888889,-245,28.26618056,14007.06944,-374.8611111,-714.5740741,2.306449735,14650.34392,5.338624339,-66.14814815
2/9/2017,1,1,0,82.33210754,0.161138168,27.68275,14166.75,-202.4285714,-241.6071429,27.95576786,14074.95833,-641.1041667,-1265.58631,2.262115646,14645.43197,-7.115646259,-60.04421769
2/16/2017,1,1,0,86.42854309,1.224757099,27.23880769,14204.61538,-223.0384615,-376.8846154,27.68183654,14148.4391,-769.9775641,-1454.323718,2.25178022,14641.31502,-1.820512821,-23.16849817
2/23/2017,1,1,0,68.61781311,0.151425921,26.96792857,14167.82143,-292.5,-423.5357143,27.41884821,14051.45833,-628.7053571,-987.8214286,2.192642857,14640.12245,1.540816327,-7.231292517
3/2/2017,0.714285714,0,0,82.12498474,0.409238961,26.99414286,14197.46429,-198.1071429,-295.3214286,27.41182738,14153.83631,-641.8005952,-1152.604167,2.235122449,14639.85374,-0.897959184,0.071428571
3/9/2017,0,0,0,76.03209686,0.781476155,27.02385714,14220.75,-194.6071429,-291.0714286,27.53495833,14150.72024,-658.422619,-1191.827381,2.262057823,14644.09864,4.071428571,14.5952381
3/16/2017,0,0,0,76.65712738,0.254048983,27.58575,14177.39286,-197.0357143,-197.5714286,28.02401786,14137.77679,-524.4136905,-877.8303571,2.263986395,14643.71429,1.520408163,25.96938776
3/23/2017,0,0,0,75.30352783,0.049662348,28.08795833,14241.54167,-89.70833333,-112.6666667,28.15514583,14156.59722,-490.09375,-995.4201389,2.229309524,14644.55952,-2.416666667,21.50793651
3/30/2017,0,0,0,64.58925629,0.179083978,28.03707143,14260.67857,-140.0714286,-194.6071429,28.07891369,14129.04167,-547.6636905,-1085.809524,2.274285714,14644.14286,4.214285714,3.044217687
4/6/2017,0,0,0,70.11069489,0.460574625,27.50889286,14232.78571,-132.1071429,-122.4642857,28.06261607,14135.46131,-565.0892857,-1145.032738,2.249057823,14635.01701,-5.891156463,-17.57142857
4/13/2017,0,0,0,31.31068611,0.010702384,27.96567857,14181.14286,-131.5714286,-65.75,28.51080357,14093.64881,-529.0446429,-1104.0625,2.263282313,14634.68707,-2.414965986,-26.70068027
4/20/2017,0,0,0,77.71069336,0.115972979,28.29832143,14280.5,-88.42857143,-24.10714286,28.48306845,14200.69048,-434.1041667,-1031.363095,2.266520408,14639.56463,-4.12244898,-31.34353741
4/27/2017,0,0,0,61.30352783,0.063380307,28.0915,14328.79167,-162.5416667,-59.33333333,28.58468056,14146.80556,-611.3402778,-1309.472222,2.279218254,14639.4881,-4.396825397,-49.74206349
5/4/2017,0,0,0,58.08926773,0.149581682,28.384,14196.7,-226.9,-161.25,29.2791,14131.39583,-724.9916667,-1280.1,2.256352381,14639.4,1.838095238,-38.79047619
5/11/2017,0,0,0,71.48567963,0.335076112,29.10646429,14112.35714,-229.0714286,-291.0714286,29.62860417,14118.92262,-573.1190476,-839.3065476,2.281326531,14648.61905,-7.37414966,-20.65646259
5/18/2017,0,0,0,61.73569107,0.585955372,29.00066346,14218.63462,-160.2,-165.2,29.25466026,14151.90705,-421.5125,-669.0708333,2.186210623,14641.07967,-11.24761905,-28.69047619
5/25/2017,0,0,0,60.73210907,0.247908983,28.91001974,14143.28947,-58.82142857,64.35714286,29.09013706,14099.00658,-246.5892857,-454.764881,2.214506892,14647.52256,-6.952380952,-26.2414966
6/1/2017,0,0,0,63.28569794,0.197468424,29.39203571,14156.28571,-90.39285714,6.785714286,29.61616369,14156.33036,-270.1071429,-517.0178571,2.222772109,14648.69728,-5.214285714,-29.15986395
6/8/2017,0,0,0,59.34998322,0.502522303,29.328,14155.42857,-201.2142857,-133.7142857,29.70013988,14113.1756,-458.0863095,-780.6994048,2.173870748,14643.7449,-0.768707483,0.30952381
6/15/2017,0,0,0,60.96783447,0.559801048,29.57746429,14090.89286,-104.5357143,19,29.75113095,14003.77083,-290.7113095,-553.3511905,2.145003401,14632.87415,-1.785714286,8.238095238
6/22/2017,0,0,0,53.0178299,0.25912753,29.53321429,14109.82143,-83.14285714,42.32142857,29.58021429,14056.23214,-264.6160714,-647.0416667,2.12314966,14610.56463,-11.97619048,-18.72108844
6/29/2017,0,0,0,65.69283295,0.290882588,29.34246429,14140.78571,-123.5714286,10,29.73437202,14063.58036,-518.2410714,-1088.943452,2.159438776,14618.58503,-8.738095238,-46.99659864
7/6/2017,0,0,0,53.69639206,0.431884365,29.3455,14072.75,-146.9642857,-87.57142857,29.93639881,14030.01488,-534.0744048,-1104.824405,2.126581633,14621.07483,-10.39455782,-35.90816327
7/13/2017,0,0,1,79.92140198,0.408547481,29.42907143,14034.57143,-151.8571429,-50.25,29.80566964,14053.08631,-473.6934524,-1086.345238,2.161170068,14624.5102,-3.19047619,-19.96258503
7/20/2017,0,0,1,90.73567963,0.250066994,29.37921429,14094.17857,-92.82142857,-115.9642857,29.43069345,14072.59226,-398.1934524,-914.0565476,2.174204082,14629.69388,1.585034014,-13.21768707
7/27/2017,0,0,1,83.52497864,0.143319925,28.84584615,13994.46154,-123.0384615,-85.19230769,29.21763141,13943.61218,-376.7083333,-883.6987179,2.193479853,14636.11722,-6.864468864,-23.97802198
8/3/2017,0,0,1,51.66783905,0.162180443,28.73953846,14116.07692,-19.46153846,104.0384615,29.43226603,14042.88462,-339.2019231,-879.3461538,2.124223443,14637.67766,-11.46153846,-29.93772894
8/10/2017,0.428571429,1,1,52.59639359,0.153032027,28.89615,14118.2,-0.55,145.3,29.43414583,14097.1,-349.6166667,-866.1083333,2.172871429,14639.1381,-12.57619048,-35.07619048
8/17/2017,1,1,1,68.27140045,0.306404266,29.34338889,14054.77778,-147.3333333,-55.94444444,29.63036574,14021.59722,-580.5462963,-1274.282407,2.127761905,14633.20635,-12.22222222,-30.12169312
8/24/2017,1,1,0,78.61781311,0.327283638,29.28010714,14088.60714,-107.5357143,-54.39285714,29.62808631,14010.22024,-480.8244048,-1290.699405,2.14192517,14634.52721,-8.670068027,-12.63605442
8/31/2017,1,1,0,66.61067963,0.069367703,29.36171429,14118.71429,-137.6428571,-85.25,29.46442857,14063.78571,-397.3630952,-996.4732143,2.165602041,14636.5034,-3.602040816,-16.5952381
9/7/2017,1,1,0,59.24282455,0.03810287,29.51257143,14157.28571,-113.2857143,-22.10714286,29.78469643,14103.65774,-390.7678571,-870.3511905,2.180996599,14641.18027,-2.765306122,-12.90816327
9/14/2017,1,1,0,61.4785347,0.247060823,29.44285714,14126.17857,-37.28571429,0,29.65315476,14119.85417,-283.7886905,-742.860119,2.171741497,14639.22789,-6.292517007,-18.14965986
9/21/2017,0,0,0,65.0606842,0.417237347,29.12011538,14224.03846,-131.8846154,-22.19230769,29.45517308,14139.18269,-452.775641,-995.0128205,2.1813663,14643.95604,-0.827838828,-31.06959707
9/28/2017,0,0,0,75.0928421,0.440349612,29.21936364,14069.36364,-229.3636364,-153.1818182,29.5536553,14013.68182,-560.3825758,-1228.193182,2.199562771,14636.14719,-2.12987013,-32.8008658
10/5/2017,0,0,0,71.31070709,0.253998159,29.1496,14098.3,-164.05,-94.55,29.42587083,14026.85833,-529.4083333,-989.0125,2.147519048,14630.76667,-7.157142857,-34.6
10/12/2017,0,0,0,57.31425095,0.138280126,29.48966667,14142.83333,-105.125,-41.29166667,29.65383681,14106.64583,-231.5659722,-504.0590278,2.142404762,14626.96429,-5.003968254,-14.92460317
10/19/2017,0,0,0,78.91069031,0.354118543,29.20483333,14078.66667,109.2222222,133.2222222,29.4278287,14121.34259,10.96296296,-313.0138889,2.146121693,14626.1164,-2.507936508,-26.84126984
10/26/2017,0,0,0,92.07854462,0.267485987,28.60392857,14079.14286,36.85714286,38.07142857,29.05140476,14092.77976,-49.50595238,-544.8571429,2.146605442,14631.44898,1.034013605,-34.19047619
11/2/2017,0,0,0,65.41426086,0.16899216,29.10105556,14135.33333,-151.5555556,-140.7222222,29.23405556,14113.7037,-427.1805556,-866.8194444,2.150359788,14637.77778,0.074074074,-36.26984127
11/9/2017,0,0,0,53.2463913,0.151046254,28.74307143,14033.57143,-102.1428571,-133.8571429,28.95347024,14068.56548,-482.1428571,-1059.595238,2.147693878,14627.2517,2.503401361,-21.6462585
11/16/2017,0,0,0,70.50710297,0.526036413,28.78657143,14033.42857,-74.42857143,-122,28.93530952,13978.27381,-431.2083333,-1054.458333,2.187455782,14633.44898,8.816326531,14.2585034
11/23/2017,0,0,0,67.49282074,0.534509055,28.66135714,14057.85714,-41.21428571,-47.64285714,28.58682738,13976.16667,-375.9702381,-1065.815476,2.225585034,14653.10204,7.034013605,-32.37414966
11/30/2017,0,0,0,75.95713043,0.322921912,28.175,14107.58333,-147.5,-218.1666667,28.64122917,14078.54861,-572.9444444,-1300.430556,2.182515873,14648.03175,4.801587302,-45.03174603
12/7/2017,0,0,0,58.43210983,0.023923145,28.49578571,14044.57143,-127.2142857,-153.2142857,28.81745833,14135.92262,-501.7916667,-1264.720238,2.217904762,14646.69388,-1.081632653,-71.21088435
12/14/2017,0,0,0,60.21068573,0.363310499,29.09285714,14146.5,-73.42857143,-158.9285714,29.11545238,14181.78571,-573.3928571,-1308.202381,2.209938776,14644.7551,-12.76190476,-80.2244898
12/21/2017,0,0,0,76.11424255,0.074162577,28.67671429,13963.92857,-1.285714286,-117.6428571,28.39935714,13949.66667,-402.1845238,-1202.089286,2.259469388,14644.19048,-4.870748299,-48.6122449
12/28/2017,0,0,0,73.16068268,0.56259425,28.71342857,13961.64286,17.42857143,5.428571429,28.506625,13909.42857,-220.0952381,-822.375,2.253482993,14649.07483,-10.63945578,-65.10204082
1/4/2018,0,0,0,57.55354691,0.241048579,28.35357143,13914.64286,-56.57142857,-92.28571429,28.35174405,14003.20238,-483.1488095,-1256.107143,2.246503401,14641.40816,0.673469388,-63.28571429
1/11/2018,0,0,0,90.71068573,0.587498324,28.34807143,13938.71429,-39.92857143,-62.21428571,28.53670238,13983.81548,-427.4821429,-1172.119048,2.262136054,14641.89796,-0.775510204,-52.28571429
1/18/2018,0,0,0,82.70353699,0.442505018,28.04942857,13878.92857,-35.5,46.07142857,28.59695238,13974.90476,-402.1607143,-1256.089286,2.258006803,14646.48299,-6.727891156,-24.46938776
1/25/2018,0,0,0,85.53211212,0.438584851,28.16228571,13791.14286,-2,-6.857142857,28.26247619,13905.08333,-315.5714286,-1145.065476,2.23662585,14640.9932,-17.78231293,-26.20408163
2/1/2018,0,0,0,71.76426697,0.141059268,27.99685714,13697.35714,-29.35714286,-54.71428571,28.52816071,13868.80952,-343.2142857,-1191.267857,2.237258503,14629.30612,-8.115646259,-57.55102041
2/8/2018,0,0,0,83.33210754,0.296078393,28.15371429,13828.64286,-67.57142857,24.57142857,28.69579167,13918.32143,-314.125,-1006.136905,2.121455782,14611.15646,-7.578231293,-44.43537415
2/15/2018,0,0,0,68.74998474,0.161167821,28.43192857,13685.78571,53.21428571,93.42857143,28.46091071,13902.60119,-78.45238095,-732.047619,2.079380952,14614.02721,-11.46258503,-69.95238095
2/22/2018,0,0,0,60.73925781,0.210722646,28.432,13815.35714,35.14285714,6.857142857,28.41348214,13876.74405,-32.13690476,-549.0357143,2.200666667,14638.27211,-18.44217687,-71.55102041
3/1/2018,0,0,0,64.8392334,0.446556036,28.51878571,14235.9064,-17.07142857,-19.42857143,28.34594643,14199.18516,-129.4166667,-712.922619,2.214682076,14626.72355,2.12244898,6.333333333
3/8/2018,0,0,0,74.37499237,0.034598866,28.35683333,14064.91667,-46.33333333,-22.25,28.38743056,13992.80556,-406.3819444,-875.6666667,2.30931746,14649.34127,-0.770833333,-1.736111111
3/15/2018,0,0,0,63.02853775,0.00811411,28.5257,13925.8,32,-7.3,28.35685833,13897.70833,-440.3583333,-1470.95,2.3386,14658.42857,-0.19047619,-14.74285714
3/22/2018,0,0,0,68.86781311,0.307183406,28.45964286,13972.92857,-21.78571429,-13.35714286,28.52394048,14083.5119,-559.9285714,-1563.208333,2.383442177,14660.09524,-6.006802721,-45.10204082
3/29/2018,0,0,0,61.78211212,0.047132322,28.73678571,13987.5,-7.142857143,-33.21428571,28.81255952,14094.7619,-527.3869048,-1505.047619,2.321394558,14645.72789,5.931972789,2.74829932
4/5/2018,0,0,0,52.73568344,0.034487254,28.7865,14099.21429,-80.71428571,-46.92857143,28.74935119,14030.32738,-525.5059524,-1170.767857,2.248061224,14639.67347,4.571428571,7.659863946
4/12/2018,0,0,0,66.47853088,0.03441897,28.6575,14149.25,-56.25,-20.41666667,28.90368056,14108.22222,-350.1041667,-1102.840278,2.317706349,14653.57143,3.26984127,-6.706349206
4/19/2018,0,0,0,84.59996796,0.961667275,28.32235714,14195.57143,-108.3571429,-111.0714286,28.80791667,14161.10714,-483.3214286,-1219.107143,2.339564626,14653.87075,0.469387755,-14.59183673
4/26/2018,0,0,0,68.4678421,0.050110889,28.51835714,14281.42857,-84.35714286,-42.92857143,28.74594643,14143.25595,-528.297619,-1382.910714,2.240455782,14640.14286,4.761904762,-15.59183673
5/3/2018,0,0,0,63.56783676,0.156354043,28.62941667,14164.58333,-92.5,-48.33333333,29.12966667,14154.96528,-620.9861111,-1540.201389,2.287595238,14644.94444,9.619047619,-55.97619048
5/10/2018,0,0,0,60.21066666,0.233080263,28.95085714,13946.35714,-101.5714286,-103.5,29.29923214,14031.20238,-591.1964286,-1234.678571,2.340428571,14650.54422,12.75510204,-52.10884354
5/17/2018,0,0,0,46.95711899,0.042858053,29.09735714,13959.42857,-10.78571429,-89.07142857,29.51252976,14174.72619,-437.375,-1075.458333,2.311605442,14651.41497,4.088435374,-27.89115646
5/24/2018,0,0,0,62.50711441,0.296958255,29.42042857,14093.28571,-18,-42,29.68554167,14271.16071,-379.8511905,-956.6785714,2.282578231,14650.7619,0.421768707,-35.78911565
5/31/2018,0,0,0,78.82852936,0.216243899,29.08835714,14284.35714,-84.14285714,-79.64285714,29.662875,14229.52976,-467.0416667,-928.6369048,2.27762585,14652.2449,-4.544217687,-76.76870748
6/7/2018,0,0,0,66.56426239,0.286315215,28.99764286,14410.92857,-180.1428571,25.78571429,29.13679762,14081.74405,-543.7916667,-1152.702381,2.289401361,14654.43537,0.31292517,-80.54421769
6/14/2018,0,0,0,67.00354004,0.04679156,28.65235714,14012.64286,66.21428571,228.5,28.88116071,13969.5,-318.4464286,-884.5297619,2.222693878,14644.35374,-0.074829932,-78.41496599
6/21/2018,0,0,0,77.87854004,0.424597168,28.63892857,14004.71429,85,164.3571429,28.91740476,14032.08929,-98.73809524,-572.4166667,2.275993197,14646.61905,6.843537415,-33.42857143
6/28/2018,0,0,0,67.8356781,0.048845644,29.043,13989.28571,24.85714286,113.4285714,29.09951786,13948.16071,14.64880952,-264.4047619,2.314598639,14650.86395,6.993197279,4.510204082
7/5/2018,0,0,0,68.82852936,0.103618681,28.85171429,14120.64286,-62.28571429,74.5,29.37044643,14044.21429,-321.1785714,-889.8690476,2.275632653,14647.60544,10.00680272,10.05442177
7/12/2018,0,0,0,73.71781921,0.570942585,29.4215,14034.07143,-81.64285714,53.14285714,29.672875,13930.21429,-429.6190476,-1140.178571,2.394353741,14665.20408,16.42857143,6
7/19/2018,0,0,0,78.18211365,0.311646204,28.73271429,14137.85714,57.5,192.3571429,29.24294643,14087.7619,-256.9166667,-910.5059524,2.39107483,14666.13605,3.755102041,11.94557823
7/26/2018,0,0,0,65.47138214,0.394871759,28.94007143,14216.85714,70.78571429,171.4285714,29.31922619,14205.5,-242.4880952,-912.4821429,2.268979592,14646.05442,-2.523809524,-25.06802721
8/2/2018,0,0,0,73.36066437,0.034384498,28.80314286,14212.42857,92.07142857,155.0714286,29.128125,14247.97619,-187.3571429,-940.7797619,2.307809524,14650.42857,-0.768707483,-11.55782313
8/9/2018,0,0,0,79.45711517,0.08127899,27.6395,14483.14286,173.6428571,307.5,28.36530357,14435.64881,94.66666667,-278.2738095,2.332802721,14655.57143,1.517006803,-1.047619048
8/16/2018,0,0,0,73.86067963,0.031354193,28.02414286,14327,158.2857143,321.8571429,28.64916667,14263.17262,48.94047619,-409.1845238,2.323319728,14652.06803,0.591836735,-14.82993197
8/23/2018,0,0,0,71.34638977,0.239538315,28.58185714,14327.78571,-2.928571429,129.2857143,29.0743631,14224.1131,-279.0833333,-925.7857143,2.378102041,14661.56463,4.346938776,2.904761905
8/30/2018,0,0,0,81.53926086,0.269422431,28.9815,14293.07143,-22.85714286,114.5,29.05714881,14150.42262,-395.5416667,-1079.64881,2.338020408,14658.95918,5.224489796,29.51020408
9/6/2018,0,0,0,84.5499649,0.130254727,28.73592857,14095.5,44.14285714,74.28571429,28.63680357,14038.08929,-267.7261905,-1056.238095,2.322931973,14658.36054,3.380952381,18.73469388
9/13/2018,0,0,0,77.33927155,0.587719321,28.2785,13971.92857,-33.5,11.5,28.84380952,14051.19048,-369.3571429,-1129.892857,2.280809524,14657.4898,-0.088435374,-9.020408163
9/20/2018,0,0,0,77.57496643,0.10711552,28.22131818,14159.45455,-100.5454545,4.818181818,28.7272803,14129.64773,-358.7765152,-937.2992424,2.221229437,14650.93506,5.164502165,-11.64069264
9/27/2018,0,0,0,85.84642029,0.165869203,29.01983929,14086.125,-110.0892857,-127.6428571,28.9789881,14051.53497,-320.7589286,-827.953869,2.140092687,14646.04337,10.73894558,9.62244898
10/4/2018,0,0,0,63.29641342,0.040714353,28.49133333,14257.11111,-52.97222222,24.4537037,28.90877392,14190.6983,-339.8472222,-906.1959877,2.160582011,14647.57584,9.961199295,37.81040564
10/11/2018,0,0,0,60.41782761,0.01768615,29.18786607,14176.33036,-202.5178571,-195.3214286,29.42359747,14107.30878,-544.5223214,-838.985119,2.108355442,14645.79592,5.81547619,47.2627551
10/18/2018,0,0,0,71.53211212,0.241313837,29.42523214,14126,-167.3303571,-182.6339286,29.55255283,14073.3192,-353.593006,-583.3303571,2.113993197,14642.93112,5.425170068,15.74319728
10/25/2018,0,0,0,79.54640961,0.236207865,29.78158929,14102.15179,-44.16071429,31.92857143,29.70839137,14089.67634,-157.2261905,-331.1421131,2.162590986,14643.92687,3.12414966,-2.363945578
11/1/2018,0,0,0,57.96782684,0.102696973,29.58451316,14155.11842,-66.75,-75.63157895,29.11013596,14129.68421,-487.3245614,-941.3355263,2.139572682,14645.8183,0.779448622,-19.7406015
11/8/2018,0,0,0,81.50354767,0.078188432,28.78173585,14274.51887,-138.2075472,-153.6981132,28.98580346,14211.75079,-675.5660377,-1257.839623,2.148851752,14645.03324,4.053908356,-25.8328841
11/15/2018,0,0,0,74.06069183,0.217752974,28.62184286,14242.41429,-129.0285714,-161.3428571,28.84967143,14175.30476,-620.397619,-1259.24881,2.17727619,14648.22313,3.708843537,-25.26122449
11/22/2018,0,0,0,56.81782913,0.224088811,28.81458929,14206.42857,-49.48214286,-36.13392857,28.74663988,14191.25149,-494.5892857,-1159.981399,2.263820578,14649.77976,-0.99914966,-46.39710884
11/29/2018,0,0,0,74.97497559,0.136005969,28.70316964,14223.72321,-65.16071429,-74.1875,28.71472098,14238.34747,-347.938244,-764.5059524,2.154721088,14652.06207,-4.428571429,-12.84098639
12/6/2018,0,0,0,77.87496185,0.085226291,28.40004911,14173.12054,-40.26339286,-37.45089286,28.43545685,14250.62277,-331.03125,-764.7016369,2.136938776,14651.93027,0.071428571,-5.301870748
12/13/2018,0,0,0,69.12140656,0.192477324,28.37741071,14076.40179,-45.04910714,-53.99553571,28.51215699,14141.69568,-254.9002976,-750.9300595,2.152106293,14651.19048,-2.523809524,-21.88435374
12/20/2018,0,0,0,78.21425629,1.220595145,28.39991071,14162.86607,-24.11160714,-51.83035714,28.38682292,14265.98363,-264.2790179,-813.438244,2.162973639,14648.90731,-5.948129252,-39.14285714
12/27/2018,0,0,0,78.26068115,0.191766346,28.29358929,14019.25,-9.415178571,16.75892857,28.26483705,14115.1689,-210.4203869,-606.6808036,2.117612245,14647.66156,-7.69047619,-33.78486395
1/3/2019,0,0,0,86.17854309,0.088251991,28.57429018,14075.50893,-12.13392857,-34.625,28.45374033,14120.32813,-11.55654762,-266.1421131,2.165040816,14659.10289,-2.971938776,-12.42942177
1/10/2019,0,0,0,82.58927155,0.110911662,28.16325,14160.79911,-51.36607143,-127.625,27.7420186,14232.3006,-292.4337798,-883.625744,2.205869898,14658.05187,2.280612245,-21.83673469
1/17/2019,0,0,0,82.7178421,0.729473844,27.71669196,14145.96429,-47.22767857,-106.0357143,27.51520759,14231.55878,-313.2269345,-955.5186012,2.172711735,14655.20323,2.262755102,-12.54081633
1/24/2019,0,0,0,87.21425629,0.34799514,27.76245455,14217.82273,-19,2.418181818,27.28951515,14264.58561,-415.8515152,-1086.90303,2.183097835,14655.03983,-0.361904762,-18.76623377
1/31/2019,0,0,0,82.27497864,0.300245826,27.56454018,14205.72768,-10.00446429,-9.633928571,27.37929985,14233.54613,-128.3162202,-647.2559524,1.897643707,14660.80272,7.727040816,-32.27721088
2/7/2019,0,0,0,85.94996643,0.048950281,27.14219643,14213.07589,-64.3125,-139.7053571,26.94894643,14250.03423,-307.952381,-855.5729167,1.805373299,14663.7381,8.892006803,-32.26445578
2/14/2019,0,0,0,66.367836,0.003687953,26.81678125,14350.37054,-120.9642857,-192.4776786,26.85432813,14344.93899,-593.7775298,-1217.572173,1.935141156,14657.66667,4.056972789,38.70153061
2/21/2019,0,0,0,63.3892746,0.029343034,26.68381696,14412.94196,-156.8080357,-191.3214286,27.03380878,14295.12649,-666.3764881,-1137.990327,1.996404762,14642.08759,-0.740646259,54.40391156
2/28/2019,0,0,0,55.74996567,0,26.78476339,14413.47768,-92.14732143,-89.71875,26.95481324,14342.0439,-531.3787202,-1197.197917,2.058027211,14642.91922,1.340986395,30.43027211
3/7/2019,0,0,1,65.95711517,0.005015288,27.10962946,14360.06696,-35.46428571,-16.26785714,26.98482738,14356.5811,-219.4248512,-692.6197917,2.014011905,14644.31037,1.986394558,27.86394558
3/14/2019,0,0,1,63.12139893,0.029177318,27.38054018,14357.55804,-33.59375,-20.50892857,27.29640179,14332.50074,-259.4300595,-805.8995536,2.060155612,14635.51701,-0.566326531,46.13265306
3/21/2019,0,0,1,81.75709534,1.053955767,27.50175893,14390.99554,-45.70982143,-51.88392857,27.35591592,14366.96801,-251.3296131,-774.1897321,2.037752551,14625.53316,0.823129252,51.85289116
3/28/2019,0,0,1,37.16782761,0.162927416,27.97803125,14375.125,-69.90625,-89.97321429,27.8130186,14312.87277,-448.3883929,-1148.40625,2.053687925,14616.37925,-1.62244898,42.43112245
4/4/2019,0.142857143,1,1,71.44996643,0.038896951,27.94183036,14379.67857,-36.20982143,-46.36607143,27.73306548,14338.48289,-307.9776786,-937.0141369,2.079682823,14606.62245,-3.253401361,31.50170068
4/11/2019,1,1,1,85.99284363,0.212307186,27.89702232,14421.15625,-43.40178571,-29.16071429,27.69794866,14326.72173,-245.8854167,-703.3519345,2.056053571,14612.67517,-0.586734694,-8.022108844
4/18/2019,1,1,0,65.07498932,0.002876627,28.22136161,14428.16518,-116.2633929,-120.3705357,28.34157143,14327.80729,-543.9241071,-1063.945685,2.022762755,14617.60969,0.253401361,-11.58503401
4/25/2019,1,1,0,64.27140045,0.023250131,28.48021875,14406.40625,-109.25,-117.5803571,28.52673586,14364.92411,-488.7879464,-971.2537202,2.048416667,14619.38861,3.267006803,-16.35204082
5/2/2019,1,1,0,82.67855072,0.062341388,28.24362273,14382.67727,-53.43181818,-59.47272727,28.19627273,14369.44091,-331.9295455,-855.869697,2.036474459,14623.53506,0.002597403,-17.38268398
5/9/2019,1,1,0,44.57853317,0.019121515,29.17790909,14318.86364,-71.75,-5.868181818,29.01894924,14354.46591,-315.8174242,-711.4659091,1.971882251,14628.89524,2.733333333,16.33852814
5/16/2019,1,1,0,49.67853546,0.234096463,29.5764375,14309.21875,-104.9955357,-79.15178571,29.45989137,14345.93452,-540.359375,-932.2894345,1.98952381,14626.00935,5.211734694,55.79421769
5/23/2019,1,1,0,64.16783142,0.236756986,29.49008036,14320,-148.8258929,-73.35714286,29.66092188,14336.23065,-570.985119,-913.1160714,2.023352891,14621.70578,4.408163265,64.96258503
5/30/2019,1,1,0,52.88924789,0.101214119,29.57246429,14313.65625,-76.39285714,-8.227678571,29.78818527,14352.0119,-421.2552083,-668.0431548,2.037963435,14621.73384,3.731292517,45.75170068
6/6/2019,1,1,0,74.5963974,0.573266825,29.53838393,14386.97321,-124.2366071,-53.88392857,29.95497098,14333.47247,-506.5215774,-682.6309524,2.04449915,14619.77976,-0.214285714,25.18112245
6/13/2019,1,1,0,50.54639435,0.191821147,29.36471429,14264.45536,-86.62053571,15.10267857,29.57837426,14241.06548,-499.5483631,-780.8296131,2.020804422,14619.82143,-0.87670068,21.92772109
6/20/2019,1,1,0,53.86068344,0.163307488,29.50342857,14186.48661,-8.245535714,71.07142857,29.50686682,14205.81548,91.99702381,146.9434524,1.958926871,14623.39371,3.482142857,28.95408163
6/27/2019,1,1,0,76.80712128,0.274015003,29.44586818,14173.65,29.49545455,65.22272727,29.46357197,14220.15,54.43409091,36.19469697,1.981754978,14623.15325,4.07012987,58.21645022
7/4/2019,1,1,0,72.46427155,0.603668804,28.89380357,14236.5,16.25,58.80357143,29.01412574,14256.19494,83.88764881,7.959077381,2.005693878,14620.56718,4.971088435,69.7202381
7/11/2019,1,1,0,87.54639435,0.346295339,28.95915179,14164.33482,8.375,157.75,29.26721429,14201.11458,-200.6063988,-550.171131,2.108829082,14620.8852,4.56462585,66.67431973
7/18/2019,1,1,0,76.07497406,0.242904363,28.82638839,14225.89286,26.61607143,202.53125,29.36557664,14201.39137,-128.6837798,-514.7886905,2.107436224,14625.60799,6.696428571,52.65816327
7/25/2019,1,1,0,59.95711899,0.283692689,28.60264286,14276.95982,-38.16517857,149.6875,29.02835119,14266.51116,-356.3162202,-714.6688988,2.171486395,14630.3767,3.429421769,48.73809524
8/1/2019,1,1,0,85.94284821,0.405924086,29.15960714,14200.24554,-41.36160714,44.1875,29.42685863,14126.26563,-411.5610119,-1061.133929,2.207248299,14632.47449,2.543367347,32.41836735
8/8/2019,1,1,0,75.26425934,0.06198165,28.09040179,14382.28125,90.09375,221.4285714,28.7462686,14286.02455,-104.2775298,-681.3184524,2.180910714,14633.11735,7.762755102,56.59693878
