"","date","Location","Variable","Value"
"1715","2013-04-21","atmo","cloud","28.8460206985474"
"1716","2013-04-21","atmo","rain","0.160303169069812"
"1717","2015-10-29","atmo","cloud","55.2815559387207"
"1718","2015-10-29","atmo","rain","0.0268508269247832"
"1719","2021-04-13","atmo","cloud","43.4455369949341"
"1720","2021-04-13","atmo","rain","0.0303008039365523"
"1721","2019-06-16","atmo","cloud","56.9317600250244"
"1722","2019-06-16","atmo","rain","0.221473466197494"
"1723","2014-03-02","atmo","cloud","48.3804912567139"
"1724","2014-03-02","atmo","rain","0.0127550255565438"
"1725","2015-10-19","atmo","cloud","73.2076335906982"
"1726","2015-10-19","atmo","rain","0.504004925489426"
"1727","2018-03-11","atmo","cloud","60.8222917556763"
"1728","2018-03-11","atmo","rain","0.043630068260245"
"1729","2018-04-09","atmo","cloud","56.1813966751099"
"1730","2018-04-09","atmo","rain","0.102780256676488"
"1731","2017-11-14","atmo","cloud","70.0021139144897"
"1732","2017-11-14","atmo","rain","0.411806271225214"
"1733","2020-05-27","atmo","cloud","47.5448219299316"
"1734","2020-05-27","atmo","rain","0.15029433563468"
"1735","2016-03-21","atmo","cloud","23.8458438873291"
"1736","2016-03-21","atmo","rain","0.000935812406351033"
"1737","2013-05-19","atmo","cloud","45.2726266860962"
"1738","2013-05-19","atmo","rain","0.231562235206366"
"1739","2015-04-25","atmo","cloud","30.2053003311157"
"1740","2015-04-25","atmo","rain","0.0497849883278832"
"1741","2017-08-25","atmo","cloud","65.9053289413452"
"1742","2017-08-25","atmo","rain","0.656817707419395"
"1743","2018-11-29","atmo","cloud","45.9322948455811"
"1744","2018-11-29","atmo","rain","0.0515653497073799"
"1745","2019-05-18","atmo","cloud","33.9160446166992"
"1746","2019-05-18","atmo","rain","0.0462072654860094"
"1747","2018-02-22","atmo","cloud","42.5749742507935"
"1748","2018-02-22","atmo","rain","0.0543913177913055"
"1749","2019-06-10","atmo","cloud","53.0494388580322"
"1750","2019-06-10","atmo","rain","0.311040414124727"
"1751","2014-11-13","atmo","cloud","46.8671053886414"
"1752","2014-11-13","atmo","rain","0.0540552723803557"
"1753","2019-06-05","atmo","cloud","48.3242590904236"
"1754","2019-06-05","atmo","rain","0.257865497283638"
"1755","2012-11-26","atmo","cloud","39.4394100189209"
"1756","2012-11-26","atmo","rain","0.151278729736805"
"1757","2020-03-06","atmo","cloud","57.7924741744995"
"1758","2020-03-06","atmo","rain","0.106516083102906"
"1759","2018-07-18","atmo","cloud","91.3978302001953"
"1760","2018-07-18","atmo","rain","0.663430874049663"
"1761","2016-12-17","atmo","cloud","74.0390731811523"
"1762","2016-12-17","atmo","rain","0.680083918571472"
"1763","2015-06-09","atmo","cloud","41.6599603652954"
"1764","2015-06-09","atmo","rain","0.224245353043079"
"1765","2013-12-01","atmo","cloud","60.2401332855225"
"1766","2013-12-01","atmo","rain","0.171928586345166"
"1767","2019-09-12","atmo","cloud","79.3887176513672"
"1768","2019-09-12","atmo","rain","0.278673891350627"
"1769","2018-06-26","atmo","cloud","70.1233650207519"
"1770","2018-06-26","atmo","rain","0.294427654147148"
"1771","2015-12-07","atmo","cloud","56.0638896942139"
"1772","2015-12-07","atmo","rain","0.0866167940199375"
"1773","2015-08-31","atmo","cloud","63.08245677948"
"1774","2015-08-31","atmo","rain","0.238186615891755"
"1775","2012-09-25","atmo","cloud","74.3363737106323"
"1776","2012-09-25","atmo","rain","0.704922686517239"
"1777","2016-05-23","atmo","cloud","72.2897703170776"
"1778","2016-05-23","atmo","rain","0.201651018671691"
"1779","2012-06-24","atmo","cloud","44.3361965179443"
"1780","2012-06-24","atmo","rain","0.0756229652091861"
"1781","2017-02-07","atmo","cloud","75.4424724578857"
"1782","2017-02-07","atmo","rain","0.0727591477334499"
"1783","2014-03-09","atmo","cloud","23.9658456802368"
"1784","2014-03-09","atmo","rain","0.00348528898939549"
"1785","2016-08-16","atmo","cloud","88.3395931243897"
"1786","2016-08-16","atmo","rain","0.302502363501117"
"1787","2017-07-09","atmo","cloud","56.567116355896"
"1788","2017-07-09","atmo","rain","0.496859869360924"
"1789","2016-02-20","atmo","cloud","68.3697792053223"
"1790","2016-02-20","atmo","rain","0.11066398085095"
"1791","2014-05-02","atmo","cloud","30.5815662384033"
"1792","2014-05-02","atmo","rain","0.0181274043163285"
"1793","2017-01-27","atmo","cloud","78.9680110931397"
"1794","2017-01-27","atmo","rain","0.121750499960035"
"1795","2013-12-28","atmo","cloud","68.1337062835693"
"1796","2013-12-28","atmo","rain","0.354781597107649"
"1797","2014-07-07","atmo","cloud","81.8956718444824"
"1798","2014-07-07","atmo","rain","0.515612198412418"
"1799","2017-11-02","atmo","cloud","61.2756851196289"
"1800","2017-11-02","atmo","rain","0.477191953361034"
"1801","2017-08-16","atmo","cloud","48.6017604827881"
"1802","2017-08-16","atmo","rain","0.209402986429632"
"1803","2017-04-18","atmo","cloud","39.3106845855713"
"1804","2017-04-18","atmo","rain","0.198327262874227"
"1805","2019-05-31","atmo","cloud","49.5776443481445"
"1806","2019-05-31","atmo","rain","0.223240650445223"
"1807","2016-09-15","atmo","cloud","75.0690654754639"
"1808","2016-09-15","atmo","rain","0.45699300467968"
"1809","2019-04-11","atmo","cloud","45.4617559432983"
"1810","2019-04-11","atmo","rain","0.106396225164644"
"1811","2020-04-27","atmo","cloud","31.9581840515137"
"1812","2020-04-27","atmo","rain","0.0353359911823645"
"1813","2018-12-04","atmo","cloud","58.9358699798584"
"1814","2018-12-04","atmo","rain","0.0767581638996489"
"1815","2017-09-09","atmo","cloud","56.780326461792"
"1816","2017-09-09","atmo","rain","0.158863339945674"
"1817","2012-11-21","atmo","cloud","53.7344192504883"
"1818","2012-11-21","atmo","rain","0.217942565120757"
"1819","2018-02-24","atmo","cloud","44.1464021682739"
"1820","2018-02-24","atmo","rain","0.0559827701188624"
"1821","2012-08-28","atmo","cloud","72.8417358398438"
"1822","2012-08-28","atmo","rain","0.185397686762735"
"1823","2012-03-30","atmo","cloud","74.5422836303711"
"1824","2012-03-30","atmo","rain","0.656689374893904"
"1825","2013-07-07","atmo","cloud","64.3499572753906"
"1826","2013-07-07","atmo","rain","0.457632578909397"
"1827","2017-10-21","atmo","cloud","78.0562324523926"
"1828","2017-10-21","atmo","rain","0.99057066142559"
"1829","2014-07-04","atmo","cloud","67.9242389678955"
"1830","2014-07-04","atmo","rain","0.477897478640079"
"1831","2018-06-28","atmo","cloud","71.6203300476074"
"1832","2018-06-28","atmo","rain","0.299260571599007"
"1833","2021-07-13","atmo","cloud","59.8437498092651"
"1834","2021-07-13","atmo","rain","0.358760296553373"
"1835","2018-09-19","atmo","cloud","84.6024719238281"
"1836","2018-09-19","atmo","rain","0.57110358029604"
"1837","2017-05-22","atmo","cloud","41.800152015686"
"1838","2017-05-22","atmo","rain","0.118552399612963"
"1839","2020-02-19","atmo","cloud","49.9565771102905"
"1840","2020-02-19","atmo","rain","0.013427803083232"
"1841","2015-12-15","atmo","cloud","61.2295890808105"
"1842","2015-12-15","atmo","rain","0.298434254096355"
"1843","2015-01-08","atmo","cloud","69.6306587219238"
"1844","2015-01-08","atmo","rain","0.249904811894521"
"1845","2012-04-17","atmo","cloud","17.7728086709976"
"1846","2012-04-17","atmo","rain","0.105609280947829"
"1847","2014-04-08","atmo","cloud","21.4778114318848"
"1848","2014-04-08","atmo","rain","0.00716487823938223"
"1849","2015-06-06","atmo","cloud","30.7487077713013"
"1850","2015-06-06","atmo","rain","0.202383244223893"
"1851","2012-06-18","atmo","cloud","75.7210220336914"
"1852","2012-06-18","atmo","rain","0.502301394939423"
"1853","2013-09-21","atmo","cloud","77.8085277557373"
"1854","2013-09-21","atmo","rain","0.415535186603665"
"1855","2015-12-13","atmo","cloud","53.8983409881592"
"1856","2015-12-13","atmo","rain","0.0392997355549596"
"1857","2014-01-15","atmo","cloud","80.5506603240967"
"1858","2014-01-15","atmo","rain","0.709367948770523"
"1859","2020-08-27","atmo","cloud","42.3457149505615"
"1860","2020-08-27","atmo","rain","0.0708950318396091"
"1861","2021-10-09","atmo","cloud","80.0494651794434"
"1862","2021-10-09","atmo","rain","0.97294070571661"
"1863","2017-03-12","atmo","cloud","61.6981828689575"
"1864","2017-03-12","atmo","rain","0.418212451296858"
"1865","2015-07-04","atmo","cloud","65.8858489990234"
"1866","2015-07-04","atmo","rain","0.624797955900431"
"1867","2014-11-22","atmo","cloud","61.6829889297485"
"1868","2014-11-22","atmo","rain","0.220090699195862"
"1869","2012-12-08","atmo","cloud","39.5862083435059"
"1870","2012-12-08","atmo","rain","0.356305370479822"
"1871","2018-04-29","atmo","cloud","27.6644365310669"
"1872","2018-04-29","atmo","rain","0.0293061589589342"
"1873","2019-06-13","atmo","cloud","55.7858692169189"
"1874","2019-06-13","atmo","rain","0.225378075893968"
"1875","2020-04-08","atmo","cloud","20.615332365036"
"1876","2020-04-08","atmo","rain","0.00933379309572047"
"1877","2012-05-30","atmo","cloud","53.0326324462891"
"1878","2012-05-30","atmo","rain","0.252077249065042"
"1879","2021-02-06","atmo","cloud","80.8976810455322"
"1880","2021-02-06","atmo","rain","0.0768609163584188"
"1881","2018-12-12","atmo","cloud","61.3872896194458"
"1882","2018-12-12","atmo","rain","0.0527984984742943"
"1883","2012-10-11","atmo","cloud","68.5687015533447"
"1884","2012-10-11","atmo","rain","0.259448893740773"
"1885","2019-09-23","atmo","cloud","82.7874782562256"
"1886","2019-09-23","atmo","rain","0.179372895532288"
"1887","2012-11-26","atmo","cloud","39.4394100189209"
"1888","2012-11-26","atmo","rain","0.151278729736805"
"1889","2018-10-19","atmo","cloud","57.6133644104004"
"1890","2018-10-19","atmo","rain","0.299141088873148"
"1891","2015-07-28","atmo","cloud","61.0111974716187"
"1892","2015-07-28","atmo","rain","0.281142768636346"
"1893","2016-11-24","atmo","cloud","60.0856744766235"
"1894","2016-11-24","atmo","rain","0.512801226228476"
"1895","2020-03-28","atmo","cloud","31.7317523002624"
"1896","2020-03-28","atmo","rain","0.00972069049312268"
"1897","2012-08-26","atmo","cloud","74.1776268005371"
"1898","2012-08-26","atmo","rain","0.208404697943479"
"1899","2012-09-22","atmo","cloud","77.2115531921387"
"1900","2012-09-22","atmo","rain","0.353080766648054"
"1901","2017-05-23","atmo","cloud","42.0724739074707"
"1902","2017-05-23","atmo","rain","0.163450161088258"
"1903","2020-07-31","atmo","cloud","51.3630367279053"
"1904","2020-07-31","atmo","rain","0.558047603070736"
"1905","2019-04-11","atmo","cloud","45.4617559432983"
"1906","2019-04-11","atmo","rain","0.106396225164644"
"1907","2016-02-17","atmo","cloud","66.7649618148804"
"1908","2016-02-17","atmo","rain","0.105620396661106"
"1909","2017-09-25","atmo","cloud","78.6094350814819"
"1910","2017-09-25","atmo","rain","0.767130209505558"
"1911","2018-09-30","atmo","cloud","70.4169317245483"
"1912","2018-09-30","atmo","rain","0.0584056645166129"
"1913","2012-12-07","atmo","cloud","39.563708782196"
"1914","2012-12-07","atmo","rain","0.337801721319556"
"1915","2019-09-25","atmo","cloud","70.0924760818481"
"1916","2019-09-25","atmo","rain","0.109360997495241"
"1917","2012-05-16","atmo","cloud","50.3733490943909"
"1918","2012-05-16","atmo","rain","0.529805216565728"
"1919","2013-12-12","atmo","cloud","70.9778127670288"
"1920","2013-12-12","atmo","rain","0.26332566216588"
"1921","2017-05-01","atmo","cloud","17.7724754333496"
"1922","2017-05-01","atmo","rain","0.0288841136134579"
"1923","2013-11-01","atmo","cloud","60.5633499145508"
"1924","2013-11-01","atmo","rain","0.122955190483481"
"1925","2015-08-12","atmo","cloud","77.9754856109619"
"1926","2015-08-12","atmo","rain","0.327354211732745"
"1927","2015-06-04","atmo","cloud","29.2353142738342"
"1928","2015-06-04","atmo","rain","0.148915517842397"
"1929","2013-10-20","atmo","cloud","61.264599609375"
"1930","2013-10-20","atmo","rain","0.155829606205225"
"1931","2020-12-29","atmo","cloud","54.7392873764038"
"1932","2020-12-29","atmo","rain","0.463982328027487"
"1933","2016-06-03","atmo","cloud","66.2738718032837"
"1934","2016-06-03","atmo","rain","0.178460898809135"
"1935","2019-01-29","atmo","cloud","76.5433597564697"
"1936","2019-01-29","atmo","rain","0.0824315499223303"
"1937","2018-07-30","atmo","cloud","83.6983680725098"
"1938","2018-07-30","atmo","rain","0.517147204652429"
"1939","2019-08-03","atmo","cloud","76.0664026260376"
"1940","2019-08-03","atmo","rain","0.578128625452518"
"1941","2014-01-17","atmo","cloud","87.5238822937012"
"1942","2014-01-17","atmo","rain","0.676757237687707"
"1943","2018-06-22","atmo","cloud","74.5342546463013"
"1944","2018-06-22","atmo","rain","0.222469654679298"
"1945","2017-06-23","atmo","cloud","39.526406288147"
"1946","2017-06-23","atmo","rain","0.242360557802022"
"1947","2017-03-14","atmo","cloud","70.193717956543"
"1948","2017-03-14","atmo","rain","0.357577962055802"
"1949","2017-08-23","atmo","cloud","57.4722942352295"
"1950","2017-08-23","atmo","rain","0.521086018532515"
"1951","2012-12-17","atmo","cloud","54.4994194030762"
"1952","2012-12-17","atmo","rain","0.195113043941092"
"1953","2020-06-22","atmo","cloud","49.1544651031494"
"1954","2020-06-22","atmo","rain","0.320670058950782"
"1955","2012-08-16","atmo","cloud","66.7165645599365"
"1956","2012-08-16","atmo","rain","0.279927242267877"
"1957","2017-05-07","atmo","cloud","33.4324709892273"
"1958","2017-05-07","atmo","rain","0.125085878605023"
"1959","2017-12-10","atmo","cloud","60.9115751266479"
"1960","2017-12-10","atmo","rain","0.138558961264789"
"1961","2019-07-03","atmo","cloud","80.1242557525635"
"1962","2019-07-03","atmo","rain","0.625526341795921"
"1963","2015-08-27","atmo","cloud","78.676388168335"
"1964","2015-08-27","atmo","rain","0.412684194464236"
"1965","2015-02-13","atmo","cloud","43.0074562072754"
"1966","2015-02-13","atmo","rain","0.0332060452696169"
"1967","2021-01-29","atmo","cloud","67.5087501525879"
"1968","2021-01-29","atmo","rain","0.0649482484441251"
"1969","2017-10-26","atmo","cloud","79.1635452270508"
"1970","2017-10-26","atmo","rain","0.461316769570112"
"1971","2016-11-17","atmo","cloud","63.9190557479858"
"1972","2016-11-17","atmo","rain","0.107951238797978"
"1973","2015-04-06","atmo","cloud","36.3521003723145"
"1974","2015-04-06","atmo","rain","0.0802691387885716"
"1975","2018-04-19","atmo","cloud","17.8494386196136"
"1976","2018-04-19","atmo","rain","0.0376748355804011"
"1977","2019-12-25","atmo","cloud","71.2446166992188"
"1978","2019-12-25","atmo","rain","0.340183186018839"
"1979","2020-05-11","atmo","cloud","33.6092863082886"
"1980","2020-05-11","atmo","rain","0.0296794484369457"
"1981","2020-08-20","atmo","cloud","62.0019666671753"
"1982","2020-08-20","atmo","rain","0.450695786625147"
"1983","2016-09-26","atmo","cloud","59.6249515533447"
"1984","2016-09-26","atmo","rain","0.512734992802143"
"1985","2020-12-19","atmo","cloud","63.4373216629028"
"1986","2020-12-19","atmo","rain","0.41841286495328"
"1987","2013-02-25","atmo","cloud","69.9751323699951"
"1988","2013-02-25","atmo","rain","0.820438855886459"
"1989","2017-08-24","atmo","cloud","60.2780075073242"
"1990","2017-08-24","atmo","rain","0.533359204232693"
"1991","2012-04-23","atmo","cloud","25.3038866519928"
"1992","2012-04-23","atmo","rain","0.236276650894433"
"1993","2012-01-14","atmo","cloud","78.0408416748047"
"1994","2012-01-14","atmo","rain","0.514158550137654"
"1995","2020-07-19","atmo","cloud","44.120715713501"
"1996","2020-07-19","atmo","rain","0.258126650005579"
"1997","2013-09-24","atmo","cloud","84.5974544525147"
"1998","2013-09-24","atmo","rain","0.458681630529463"
"1999","2014-08-11","atmo","cloud","57.7462076187134"
"2000","2014-08-11","atmo","rain","0.0899965774733573"
"2001","2021-07-26","atmo","cloud","86.0448230743408"
"2002","2021-07-26","atmo","rain","0.483101608371362"
"2003","2012-03-01","atmo","cloud","44.3070882797241"
"2004","2012-03-01","atmo","rain","0.0716364728636108"
"2005","2018-12-27","atmo","cloud","72.7110462188721"
"2006","2018-12-27","atmo","rain","0.558623634278774"
"2007","2020-02-21","atmo","cloud","51.5346117019653"
"2008","2020-02-21","atmo","rain","0.0235982749392861"
"2009","2021-08-13","atmo","cloud","80.2075004577637"
"2010","2021-08-13","atmo","rain","0.245825413241982"
"2011","2013-03-10","atmo","cloud","56.1990535736084"
"2012","2013-03-10","atmo","rain","0.14771150975721"
"2013","2015-08-31","atmo","cloud","63.08245677948"
"2014","2015-08-31","atmo","rain","0.238186615891755"
"2015","2021-07-08","atmo","cloud","71.6494655609131"
"2016","2021-07-08","atmo","rain","0.499080628156662"
"2017","2014-05-07","atmo","cloud","39.3931702613831"
"2018","2014-05-07","atmo","rain","0.0270570221880916"
"2019","2017-09-02","atmo","cloud","66.8537254333496"
"2020","2017-09-02","atmo","rain","0.165463573299348"
"2021","2013-04-02","atmo","cloud","33.5622661590576"
"2022","2013-04-02","atmo","rain","0.0313240965129808"
"2023","2014-06-15","atmo","cloud","53.5603088378906"
"2024","2014-06-15","atmo","rain","0.232934470102191"
"2025","2020-07-08","atmo","cloud","55.4085721969604"
"2026","2020-07-08","atmo","rain","0.231707739830017"
"2027","2021-08-24","atmo","cloud","68.3833928108215"
"2028","2021-08-24","atmo","rain","0.307683946564794"
"2029","2019-01-08","atmo","cloud","78.9147937774658"
"2030","2019-01-08","atmo","rain","0.126067192133632"
"2031","2016-07-29","atmo","cloud","40.4345979690552"
"2032","2016-07-29","atmo","rain","0.381044041924179"
"2033","2012-10-16","atmo","cloud","75.9420938491821"
"2034","2012-10-16","atmo","rain","0.0496908062603325"
"2035","2012-12-26","atmo","cloud","77.1465679168701"
"2036","2012-12-26","atmo","rain","0.304034866392612"
"2037","2012-07-18","atmo","cloud","58.7367361068726"
"2038","2012-07-18","atmo","rain","0.378867211006582"
"2039","2019-09-11","atmo","cloud","77.3985389709473"
"2040","2019-09-11","atmo","rain","0.108269541058689"
"2041","2021-08-03","atmo","cloud","79.2280376434326"
"2042","2021-08-03","atmo","rain","0.134891813411377"
"2043","2021-01-12","atmo","cloud","81.3580375671387"
"2044","2021-01-12","atmo","rain","0.448407001746818"
"2045","2016-11-22","atmo","cloud","57.4013814926147"
"2046","2016-11-22","atmo","rain","0.448887488152832"
"2047","2019-05-08","atmo","cloud","36.9705094337463"
"2048","2019-05-08","atmo","rain","0.0505213197786361"
"2049","2020-01-12","atmo","cloud","55.4119356155395"
"2050","2020-01-12","atmo","rain","0.0849702791543678"
"2051","2014-03-21","atmo","cloud","53.4872787475586"
"2052","2014-03-21","atmo","rain","0.12505137459666"
"2053","2021-01-02","atmo","cloud","82.3910717010498"
"2054","2021-01-02","atmo","rain","0.589313441514969"
"2055","2014-03-11","atmo","cloud","23.2317349433899"
"2056","2014-03-11","atmo","rain","0.00286397521995241"
"2057","2012-09-30","atmo","cloud","74.9854846954346"
"2058","2012-09-30","atmo","rain","0.515266360715032"
"2059","2016-12-26","atmo","cloud","75.7676246643066"
"2060","2016-12-26","atmo","rain","0.348486092220992"
"2061","2016-12-06","atmo","cloud","69.439241027832"
"2062","2016-12-06","atmo","rain","0.171680868044496"
"2063","2014-08-28","atmo","cloud","64.1429872512817"
"2064","2014-08-28","atmo","rain","0.489692322909832"
"2065","2019-01-28","atmo","cloud","81.5876472473145"
"2066","2019-01-28","atmo","rain","0.209231530159013"
"2067","2020-09-19","atmo","cloud","71.5326805114746"
"2068","2020-09-19","atmo","rain","0.838757751137018"
"2069","2020-05-12","atmo","cloud","31.8485721588135"
"2070","2020-05-12","atmo","rain","0.0253174379700795"
"2071","2019-01-27","atmo","cloud","84.5303234100342"
"2072","2019-01-27","atmo","rain","0.445405926962849"
"2073","2013-05-01","atmo","cloud","19.8574507236481"
"2074","2013-05-01","atmo","rain","0.0296868520788848"
"2075","2019-03-11","atmo","cloud","33.0560421943665"
"2076","2019-03-11","atmo","rain","0.00356320710452565"
"2077","2015-05-22","atmo","cloud","23.6006683349609"
"2078","2015-05-22","atmo","rain","0.0262648634117795"
"2079","2017-10-10","atmo","cloud","49.2601459503174"
"2080","2017-10-10","atmo","rain","0.272546400502324"
"2081","2018-02-28","atmo","cloud","56.7135375976562"
"2082","2018-02-28","atmo","rain","0.344824825879186"
"2083","2019-06-19","atmo","cloud","54.5878353118896"
"2084","2019-06-19","atmo","rain","0.109914048854262"
"2085","2013-05-09","atmo","cloud","33.8829821586609"
"2086","2013-05-09","atmo","rain","0.101649135258049"
"2087","2012-05-28","atmo","cloud","47.7213777542114"
"2088","2012-05-28","atmo","rain","0.169021883420646"
"2089","2021-05-25","atmo","cloud","46.3378577232361"
"2090","2021-05-25","atmo","rain","0.300811114348471"
"2091","2020-07-08","atmo","cloud","55.4085721969604"
"2092","2020-07-08","atmo","rain","0.231707739830017"
"2093","2015-06-23","atmo","cloud","63.0345943450928"
"2094","2015-06-23","atmo","rain","0.564472906291485"
"2095","2013-04-29","atmo","cloud","22.6728083133697"
"2096","2013-04-29","atmo","rain","0.029431172076147"
"2097","2017-07-24","atmo","cloud","61.4851512908936"
"2098","2017-07-24","atmo","rain","0.847710916399956"
"2099","2015-12-30","atmo","cloud","51.157263469696"
"2100","2015-12-30","atmo","rain","0.0197185351571534"
"2101","2014-04-16","atmo","cloud","44.0478122711182"
"2102","2014-04-16","atmo","rain","0.531700339540839"
"2103","2014-06-20","atmo","cloud","68.9412038803101"
"2104","2014-06-20","atmo","rain","0.453985283337533"
"2105","2018-07-14","atmo","cloud","83.8853271484375"
"2106","2018-07-14","atmo","rain","0.588308196514845"
"2107","2015-03-10","atmo","cloud","25.9638815879822"
"2108","2015-03-10","atmo","rain","0.0120956653147005"
"2109","2013-03-26","atmo","cloud","49.0372667312622"
"2110","2013-03-26","atmo","rain","0.116352664679289"
"2111","2014-12-25","atmo","cloud","58.1762014389038"
"2112","2014-12-25","atmo","rain","0.290259012393653"
"2113","2021-05-07","atmo","cloud","34.3382150650024"
"2114","2021-05-07","atmo","rain","0.0324236229051166"
"2115","2015-09-27","atmo","cloud","71.2795892715454"
"2116","2015-09-27","atmo","rain","0.342939193174243"
"2117","2014-07-09","atmo","cloud","85.8608470916748"
"2118","2014-07-09","atmo","rain","0.531990491226315"
"2119","2015-05-17","atmo","cloud","30.9147664070129"
"2120","2015-05-17","atmo","rain","0.0181108164018951"
"2121","2015-11-13","atmo","cloud","48.426385307312"
"2122","2015-11-13","atmo","rain","0.113425895106047"
"2123","2019-02-14","atmo","cloud","47.4021207809448"
"2124","2019-02-14","atmo","rain","0.0126001607510261"
"2125","2020-05-29","atmo","cloud","41.2319651603699"
"2126","2020-05-29","atmo","rain","0.121972685206856"
"2127","2020-09-13","atmo","cloud","51.7907154083252"
"2128","2020-09-13","atmo","rain","0.278611828386784"
"2129","2012-09-23","atmo","cloud","75.3365514755249"
"2130","2012-09-23","atmo","rain","0.435606318712234"
"2131","2012-11-02","atmo","cloud","37.952995300293"
"2132","2012-11-02","atmo","rain","0.0649434960447252"
"2133","2016-11-22","atmo","cloud","57.4013814926147"
"2134","2016-11-22","atmo","rain","0.448887488152832"
"2135","2019-03-08","atmo","cloud","42.3780052185059"
"2136","2019-03-08","atmo","rain","0.00516494230848537"
"2137","2018-02-04","atmo","cloud","72.7490776062012"
"2138","2018-02-04","atmo","rain","0.192631472926587"
"2139","2016-11-04","atmo","cloud","74.3151355743408"
"2140","2016-11-04","atmo","rain","0.923863790929317"
"2141","2019-05-14","atmo","cloud","50.8278255462646"
"2142","2019-05-14","atmo","rain","0.185380317736417"
"2143","2016-09-08","atmo","cloud","56.5337078094482"
"2144","2016-09-08","atmo","rain","0.203934426652268"
"2145","2012-04-07","atmo","cloud","51.4296058654785"
"2146","2012-04-07","atmo","rain","0.0853597939945757"
"2147","2013-04-27","atmo","cloud","25.8101283073425"
"2148","2013-04-27","atmo","rain","0.143727897293866"
"2149","2016-05-02","atmo","cloud","30.6838846206665"
"2150","2016-05-02","atmo","rain","0.0472860817797482"
"2151","2012-01-12","atmo","cloud","79.4995903015137"
"2152","2012-01-12","atmo","rain","0.584231026005"
"2153","2018-08-24","atmo","cloud","79.9776523590088"
"2154","2018-08-24","atmo","rain","0.20623455028981"
"2155","2017-08-06","atmo","cloud","80.9681793212891"
"2156","2017-08-06","atmo","rain","0.479761521145701"
"2157","2021-08-29","atmo","cloud","71.4512508392334"
"2158","2021-08-29","atmo","rain","0.512796763330698"
"2159","2012-12-07","atmo","cloud","39.563708782196"
"2160","2012-12-07","atmo","rain","0.337801721319556"
"2161","2014-05-23","atmo","cloud","31.7483431339264"
"2162","2014-05-23","atmo","rain","0.11761984564364"
"2163","2016-07-07","atmo","cloud","70.8213773727417"
"2164","2016-07-07","atmo","rain","0.606280203163624"
"2165","2020-06-13","atmo","cloud","55.3103574752808"
"2166","2020-06-13","atmo","rain","0.567837370932102"
"2167","2014-04-16","atmo","cloud","44.0478122711182"
"2168","2014-04-16","atmo","rain","0.531700339540839"
"2169","2015-12-20","atmo","cloud","73.4049419403076"
"2170","2015-12-20","atmo","rain","0.82186278924346"
"2171","2016-11-17","atmo","cloud","63.9190557479858"
"2172","2016-11-17","atmo","rain","0.107951238797978"
"2173","2014-04-22","atmo","cloud","62.0978174209595"
"2174","2014-04-22","atmo","rain","0.352061673998833"
"2175","2021-05-12","atmo","cloud","45.4916082382202"
"2176","2021-05-12","atmo","rain","0.256171184033155"
"2177","2018-05-18","atmo","cloud","27.1251512527466"
"2178","2018-05-18","atmo","rain","0.0953540827147663"
"2179","2014-12-21","atmo","cloud","63.942275428772"
"2180","2014-12-21","atmo","rain","0.33182410672307"
"2181","2021-04-10","atmo","cloud","37.4841076850891"
"2182","2021-04-10","atmo","rain","0.0150851523445453"
"2183","2015-12-30","atmo","cloud","51.157263469696"
"2184","2015-12-30","atmo","rain","0.0197185351571534"
"2185","2013-02-14","atmo","cloud","58.198876953125"
"2186","2013-02-14","atmo","rain","0.0688695501419716"
"2187","2012-10-23","atmo","cloud","66.2060180664062"
"2188","2012-10-23","atmo","rain","0.194250289467163"
"2189","2018-04-28","atmo","cloud","26.5967562675476"
"2190","2018-04-28","atmo","rain","0.0346463859314099"
"2191","2018-05-06","atmo","cloud","31.6930035591125"
"2192","2018-05-06","atmo","rain","0.370284029841423"
"2193","2013-07-13","atmo","cloud","72.4695873260498"
"2194","2013-07-13","atmo","rain","0.266968898102641"
"2195","2019-03-29","atmo","cloud","46.1267574310303"
"2196","2019-03-29","atmo","rain","0.0383169837121386"
"2197","2012-07-19","atmo","cloud","59.3376291275024"
"2198","2012-07-19","atmo","rain","0.458687759935856"
"2199","2019-01-02","atmo","cloud","76.1601509094238"
"2200","2019-01-02","atmo","rain","0.885153914615512"
"2201","2021-06-10","atmo","cloud","69.8041078567505"
"2202","2021-06-10","atmo","rain","0.350545969605446"
"2203","2021-07-11","atmo","cloud","64.0762502670288"
"2204","2021-07-11","atmo","rain","0.399923646450043"
"2205","2021-06-05","atmo","cloud","51.4721437454224"
"2206","2021-06-05","atmo","rain","0.624593579024076"
"2207","2013-05-06","atmo","cloud","18.7970947980881"
"2208","2013-05-06","atmo","rain","0.0167741249315441"
"2209","2012-09-15","atmo","cloud","73.5242309570312"
"2210","2012-09-15","atmo","rain","0.525408248975873"
"2211","2018-05-11","atmo","cloud","33.8674700736999"
"2212","2018-05-11","atmo","rain","0.096293767541647"
"2213","2015-01-23","atmo","cloud","61.2087018966675"
"2214","2015-01-23","atmo","rain","0.510381107777357"
"2215","2016-09-02","atmo","cloud","56.996914100647"
"2216","2016-09-02","atmo","rain","0.0779262147843838"
"2217","2016-05-01","atmo","cloud","31.6394189834595"
"2218","2016-05-01","atmo","rain","0.0360377262579277"
"2219","2013-02-14","atmo","cloud","58.198876953125"
"2220","2013-02-14","atmo","rain","0.0688695501419716"
"2221","2015-02-20","atmo","cloud","71.1863803863525"
